player,team,xG,goals,shots,xG_per_shot,finishing_diff,shots_per_match
Catarina Cantanhede Melônio Macário,Chelsea FCW,1.741582681,1,16,0.1088489175625,-0.7415826809999999,1.6
Catherine Joan Bott,Leicester City WFC,0.238236802,0,4,0.0595592005,-0.238236802,0.4
Catherine Joan Bott,New Zealand Women's,0.33305983299999997,0,5,0.06661196659999999,-0.33305983299999997,0.5
Cecelia Kizer,KC Current,4.885024227,6,30,0.16283414089999998,1.1149757730000003,3.0
Cecilia Marcos Nabal,Real Sociedad de Fútbol,0.880868084,1,11,0.08007891672727273,0.11913191599999995,1.1
Cecilia Prugna,Sassuolo W,2.070190386,2,21,0.09858049457142858,-0.07019038600000016,2.1
Cecilia Re,Sampdoria W,1.607623312,1,13,0.1236633316923077,-0.6076233120000001,1.3
Cecilia Salvai,Italy Women's,0.28165402,0,3,0.09388467333333333,-0.28165402,0.3
Cecilia Salvai,Juventus W,1.553502169,1,10,0.1553502169,-0.5535021689999999,1.0
Cecilie Maag Struck,Bristol City WFC,0.122167878,0,2,0.061083939,-0.122167878,0.2
Cecilie Redisch Kvamme,West Ham United LFC,0.5343633139999999,0,4,0.13359082849999998,-0.5343633139999999,0.4
Cecilie Winther Johansen,TSV Bayer 04 Leverkusen,0.10045773399999999,0,3,0.03348591133333333,-0.10045773399999999,0.3
Cedric Mabwati Gerard,Real Betis,0.138376287,0,3,0.046125428999999996,-0.138376287,0.3
Celia Jiménez Delgado,Orlando Pride,0.125691522,0,2,0.062845761,-0.125691522,0.2
Celin Bizet Ildhusøy,Norway Women's,0.419714625,0,4,0.10492865625,-0.419714625,0.4
Celin Bizet Ildhusøy,Tottenham Hotspur Women,3.115288916,4,29,0.10742375572413793,0.8847110840000001,2.9
Celina Degen,Köln,1.496773807,1,15,0.09978492046666668,-0.49677380700000007,1.5
Celso Borges Mora,Costa Rica,0.447811538,0,5,0.0895623076,-0.447811538,0.5
Celso Borges Mora,RC Deportivo La Coruña,2.907282525,3,23,0.12640358804347826,0.09271747500000016,2.3
Celso Rafael Ayala Gavilán,River Plate,0.12936725500000001,0,2,0.06468362750000001,-0.12936725500000001,0.2
Cengiz Umut Meraş,Turkey,0.033716764,0,1,0.033716764,-0.033716764,0.1
Cengiz Ünder,Marseille,0.030599562,0,1,0.030599562,-0.030599562,0.1
Cengiz Ünder,Olympique de Marseille,0.53282389,0,6,0.08880398166666666,-0.53282389,0.6
Cengiz Ünder,Turkey,0.454295235,0,9,0.050477248333333335,-0.454295235,0.9
Cenk Tosun,Turkey,0.23166150700000002,1,3,0.07722050233333334,0.768338493,0.3
Ceri Holland,Liverpool WFC,3.366393005,2,31,0.10859332274193548,-1.366393005,3.1
Ceri Holland,Wales W,0.1044426,0,1,0.1044426,-0.1044426,0.1
Cesare Bovo,Torino,0.720744081,2,10,0.0720744081,1.2792559190000001,1.0
Ceyhun Gülselam,Hannover 96,0.524075022,0,16,0.032754688875,-0.524075022,1.6
Chae-Rim Kang,Korea Republic Women's,0.16984839399999999,0,3,0.056616131333333326,-0.16984839399999999,0.3
Chaker Alhadhur,Stade Malherbe Caen,0.071643464,0,1,0.071643464,-0.071643464,0.1
Chancel Mbemba Mangulu,Congo DR,2.23061857,2,7,0.3186597957142857,-0.23061856999999986,0.7
Chancel Mbemba Mangulu,Marseille,0.163628685,0,3,0.054542895,-0.163628685,0.3
Chancel Mbemba Mangulu,Newcastle United,1.224247836,0,12,0.102020653,-1.224247836,1.2
Chantal Hagel,Germany Women's,0.011265574,0,1,0.011265574,-0.011265574,0.1
Chantal Hagel,VfL Wolfsburg WFC,3.11861478,3,27,0.11550425111111112,-0.11861478000000014,2.7
Chantelle Boye-Hlorkah,Everton LFC,4.3510236957,4,44,0.09888690217500001,-0.35102369570000036,4.4
Chantelle Swaby,Jamaica Women's,0.043072753,0,1,0.043072753,-0.043072753,0.1
Chanté-Mary Dompig,AC Milan W,6.608791064,6,45,0.14686202364444445,-0.608791064,4.5
Chaouki Ben Saada,Troyes,1.5674559255,1,24,0.0653106635625,-0.5674559255,2.4
Chardonnay Curran,KC Current,0.70180957,0,4,0.1754523925,-0.70180957,0.4
Charles Diers,Angers,0.501152882,1,7,0.07159326885714286,0.49884711800000003,0.7
Charles Días Barbosa de Oliveira,Celta Vigo,0.562257364,0,5,0.11245147280000001,-0.562257364,0.5
Charles Días Barbosa de Oliveira,Eibar,0.611915369,0,7,0.08741648128571429,-0.611915369,0.7
Charles Días Barbosa de Oliveira,Málaga,11.022687293,12,87,0.12669755509195402,0.9773127069999994,8.7
Charles Mariano Aránguiz Sandoval,Bayer Leverkusen,1.372635909,2,12,0.11438632575,0.627364091,1.2
Charles Pickel,Congo DR,0.180462871,0,3,0.06015429033333333,-0.180462871,0.3
Charles Traoré,Troyes,0.019324414,0,1,0.019324414,-0.019324414,0.1
Charlie Adam,Stoke City,1.2009702145,1,28,0.042891793375,-0.20097021450000008,2.8
Charlie Austin,Southampton,0.828300559,1,8,0.103537569875,0.171699441,0.8
Charlie Daniels,AFC Bournemouth,2.6633307459999997,3,23,0.11579698895652173,0.33666925400000025,2.3
Charlie Wellings,Birmingham City WFC,3.380392321,2,46,0.07348678958695652,-1.380392321,4.6
Charlie Wellings,Bristol City WFC,5.623187052,3,44,0.12779970572727273,-2.6231870519999996,4.4
Charlison Benschop,Hannover 96,0.597185859,1,7,0.08531226557142857,0.402814141,0.7
Charlize Jayde Rule,Brighton & Hove Albion WFC,0.1643469,0,1,0.1643469,-0.1643469,0.1
Charlotte Bilbault,France Women's,0.148654933,0,6,0.024775822166666666,-0.148654933,0.6
Charlotte Buxton,Yeovil Town LFC,0.01639687,0,1,0.01639687,-0.01639687,0.1
Charlotte Estcourt,Reading WFC,0.250270836,0,3,0.083423612,-0.250270836,0.3
Charlotte Layne Grant,Tottenham Hotspur Women,0.8755504000000001,0,5,0.17511008,-0.8755504000000001,0.5
Charly Musonda Junior,Real Betis,0.7526312909999999,1,14,0.053759377928571425,0.24736870900000008,1.4
Chasity Grant,Netherlands Women's,0.29916087,0,3,0.09972029,-0.29916087,0.3
Che Adams,Scotland,0.826003218,0,9,0.09177813533333333,-0.826003218,0.9
Cheick Doukouré,Levante UD,0.23220125,0,1,0.23220125,-0.23220125,0.1
Cheick Oumar Doucoure,Lens,0.139535987,0,3,0.04651199566666667,-0.139535987,0.3
Cheick Tidiane Diabaté,Bordeaux,4.945554233,9,36,0.13737650647222222,4.054445767,3.6
Cheik Ismaël Tioté,Newcastle United,0.051505989,0,2,0.0257529945,-0.051505989,0.2
Cheikh Ahmadou Bamba Mbacke Dieng,Lorient,0.88740858,1,3,0.29580286,0.11259142,0.3
Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,1.245166926,2,5,0.2490333852,0.754833074,0.5
Cheikh M''Bengue,Rennes,0.548582044,0,5,0.1097164088,-0.548582044,0.5
Cheikh N''Doye,Angers,6.450349779,9,64,0.100786715296875,2.5496502210000003,6.4
Cheikh N'Doye,Angers,0.68838945,0,7,0.09834135,-0.68838945,0.7
Cheikh N'Doye,Senegal,0.21672413,0,1,0.21672413,-0.21672413,0.1
Cheikhou Kouyaté,West Ham United,5.5825179,5,46,0.12135908478260869,-0.5825179,4.6
Chencho Gyeltshen,Kerala Blasters,1.1769682835,0,11,0.10699711668181817,-1.1769682835,1.1
Chengshu Wu,China PR Women's,0.060721344,0,2,0.030360672,-0.060721344,0.2
Cheyenne Janae Shorts,San Diego Wave,0.6203349,1,1,0.6203349,0.3796651,0.1
Cheyna Lee Matthews,Chicago Red Stars,1.202313009,1,6,0.2003855015,-0.20231300900000004,0.6
Cheyna Lee Matthews,Jamaica Women's,0.19265121400000002,0,4,0.048162803500000004,-0.19265121400000002,0.4
Chiara Anna D'Angelo,Hoffenheim W,0.010939727,0,1,0.010939727,-0.010939727,0.1
Chiara Beccari,Italy Women's,0.7006635999999999,0,4,0.17516589999999999,-0.7006635999999999,0.4
Chiara Beccari,Sassuolo W,2.357968025,5,28,0.08421314375,2.642031975,2.8
Chiara Bianchi,Como W,0.02063606,0,1,0.02063606,-0.02063606,0.1
Chiara Cecotti,Como W,0.27176971899999997,0,4,0.06794242974999999,-0.27176971899999997,0.4
Chiara Hahn,SV Werder Bremen,1.995399662,0,24,0.08314165258333334,-1.995399662,2.4
Chiara Manca,Pomigliano,0.55855492,1,2,0.27927746,0.44144508000000005,0.2
Chiara Micheli,Sampdoria W,0.23286258,0,1,0.23286258,-0.23286258,0.1
Chiara Robustellini,FC Internazionale Milano W,0.269632394,1,5,0.0539264788,0.730367606,0.5
Chidinma Nkeruka Okeke,Nigeria Women's,0.0140980175,0,1,0.0140980175,-0.0140980175,0.1
Chinaza Uchendu,Nigeria Women's,0.09799925400000001,0,3,0.032666418,-0.09799925400000001,0.3
Chinwendu Ihezuo,Nigeria Women's,0.041962307,0,1,0.041962307,-0.041962307,0.1
Chinyelu Asher,Jamaica Women's,0.027644776,0,1,0.027644776,-0.027644776,0.1
Chioma Ubogagu,Orlando Pride,2.035837881,1,12,0.16965315675,-1.035837881,1.2
Chloe Arthur,Aston Villa,1.213173069,1,15,0.0808782046,-0.213173069,1.5
Chloe Arthur,Birmingham City WFC,2.00015107,1,29,0.06897072655172413,-1.0001510699999998,2.9
Chloe Kelly,England Women's,5.2417120785,6,23,0.2279005251521739,0.7582879215,2.3
Chloe Kelly,Everton LFC,6.6636709395,10,71,0.09385452027464788,3.3363290604999998,7.1
Chloe Kelly,Manchester City WFC,16.2491495775,15,121,0.13429049237603305,-1.249149577499999,12.1
Chloe Logarzo,Australia Women's,0.306426917,1,5,0.061285383400000004,0.693573083,0.5
Chloe Logarzo,Bristol City WFC,0.8357744199999999,1,2,0.41788720999999995,0.1642255800000001,0.2
Chloe Mccarron,Birmingham City WFC,0.0713067405,0,3,0.0237689135,-0.0713067405,0.3
Chloe Mustaki,Bristol City WFC,0.12910292,0,2,0.06455146,-0.12910292,0.2
Chloe Peplow,Brighton & Hove Albion WFC,0.487505968,0,9,0.05416732977777778,-0.487505968,0.9
Chloe Peplow,Tottenham Hotspur Women,0.254185975,0,7,0.036312282142857144,-0.254185975,0.7
Chloe Ricketts,Washington Spirit,0.26348821,0,3,0.08782940333333333,-0.26348821,0.3
Chris Baird,Southampton,0.066676974,0,1,0.066676974,-0.066676974,0.1
Chris Brunt,West Bromwich Albion,0.8667599539999999,0,17,0.05098587964705882,-0.8667599539999999,1.7
Chris Führich,Germany,0.120064005,0,1,0.120064005,-0.120064005,0.1
Chris Führich,VfB Stuttgart,1.175231664,2,6,0.195871944,0.824768336,0.6
Chris Gunter,Wales,0.07256846,0,1,0.07256846,-0.07256846,0.1
Chris Mavinga,Troyes,0.684307081,0,9,0.07603412011111112,-0.684307081,0.9
Chris Mepham,Wales,0.028777707,0,1,0.028777707,-0.028777707,0.1
Chris Richards,United States,0.21056672999999998,0,2,0.10528336499999999,-0.21056672999999998,0.2
Chris Smalling,Manchester United,2.346923016,0,21,0.11175823885714285,-2.346923016,2.1
Christen Annemarie Press,Manchester United,2.288433559,2,21,0.10897302661904762,-0.288433559,2.1
Christen Annemarie Press,Manchester United W,3.058377659,2,23,0.13297294169565219,-1.058377659,2.3
Christen Annemarie Press,United States Women's,1.078670304,1,9,0.119852256,-0.07867030400000008,0.9
Christen Annemarie Press,Utah Royals,1.790319142,2,17,0.10531289070588234,0.20968085800000003,1.7
Christen Westphal,OL Reign,0.03325232,0,1,0.03325232,-0.03325232,0.1
Christen Westphal,San Diego Wave,0.37223728300000003,0,7,0.05317675471428572,-0.37223728300000003,0.7
Christian Alberto Cueva Bravo,Peru,0.884055151,0,3,0.2946850503333333,-0.884055151,0.3
Christian Atsu Twasam,Málaga,0.916067019,2,9,0.10178522433333333,1.083932981,0.9
Christian Benteke Liolo,Liverpool,10.7143720365,9,64,0.1674120630703125,-1.7143720365000004,6.4
Christian Bjørnshøj Poulsen,Sevilla,0.176985757,0,3,0.05899525233333333,-0.176985757,0.3
Christian Clemens,FSV Mainz 05,3.595873297,5,43,0.08362496039534884,1.4041267030000002,4.3
Christian Dannemann Eriksen,Denmark,2.5545513079999997,2,30,0.08515171026666665,-0.5545513079999997,3.0
Christian Dannemann Eriksen,Tottenham Hotspur,5.573722895,6,102,0.05464434210784314,0.4262771049999996,10.2
Christian Fassnacht,Switzerland,0.10294719,0,1,0.10294719,-0.10294719,0.1
Christian Fernández Salas,Racing Santander,0.07176898,0,1,0.07176898,-0.07176898,0.1
Christian Fuchs,Leicester City,1.126229159,0,19,0.05927521889473684,-1.126229159,1.9
Christian Gabriel Oliva Giménez,Valencia,0.012422522,0,1,0.012422522,-0.012422522,0.1
Christian Gentner,VfB Stuttgart,5.000289353,5,48,0.10417269485416668,-0.00028935300000032527,4.8
Christian Günter,Freiburg,0.057551938,0,2,0.028775969,-0.057551938,0.2
Christian Koffi Romaric N''Dri,Espanyol,0.029174786,0,1,0.029174786,-0.029174786,0.1
Christian Kouakou Yao,Caen,0.024585262,0,1,0.024585262,-0.024585262,0.1
Christian Kouakou Yao,Stade Malherbe Caen,0.28782738,1,4,0.071956845,0.71217262,0.4
Christian Kouamé,Côte d'Ivoire,1.0672220959999998,1,5,0.21344441919999996,-0.06722209599999984,0.5
Christian Maggio,Napoli,0.02031075,0,1,0.02031075,-0.02031075,0.1
Christian Pulisic,Borussia Dortmund,0.80090232,2,8,0.10011279,1.19909768,0.8
Christian Pulisic,United States,1.287887108,2,16,0.08049294425,0.7121128919999999,1.6
Christian Riganò,Levante UD,0.162482757,0,2,0.0812413785,-0.162482757,0.2
Christian Robert Santos Kwasniewski,Deportivo Alavés,0.50980847,0,2,0.254904235,-0.50980847,0.2
Christian Schulz,Hannover 96,1.188142171,2,8,0.148517771375,0.811857829,0.8
Christian Träsch,Wolfsburg,0.2464300395,0,8,0.0308037549375,-0.2464300395,0.8
Christie Murray,Birmingham City WFC,1.341995504,2,10,0.1341995504,0.658004496,1.0
Christie Murray,Liverpool WFC,0.9826618455,0,14,0.07019013182142857,-0.9826618455,1.4
Christin Martina Ingrid Meyer,SV Werder Bremen,1.078871069,0,9,0.11987456322222223,-1.078871069,0.9
Christine Manie,Cameroon W,0.106960155,0,1,0.106960155,-0.106960155,0.1
Christine Margaret Sinclair,Canada Women's,3.637099649,1,17,0.2139470381764706,-2.637099649,1.7
Christine Margaret Sinclair,Portland Thorns,3.8537738625,3,38,0.10141510164473684,-0.8537738625000002,3.8
Christine Nairn,Orlando Pride,0.3650148,0,2,0.1825074,-0.3650148,0.2
Christoph Baumgartner,Austria,1.312588766,2,11,0.11932625145454545,0.687411234,1.1
Christoph Janker,Augsburg,0.060490236,0,1,0.060490236,-0.060490236,0.1
Christoph Kramer,Bayer Leverkusen,0.7066008619999999,0,9,0.07851120688888888,-0.7066008619999999,0.9
Christoph Moritz,FSV Mainz 05,0.009643511,0,1,0.009643511,-0.009643511,0.1
Christoph Zimmermann,Darmstadt 98,0.06539387,0,1,0.06539387,-0.06539387,0.1
Christophe Jallet,Lyon,1.635540805,1,20,0.08177704025,-0.635540805,2.0
Christophe Kerbrat,Guingamp,0.41262149,0,4,0.1031553725,-0.41262149,0.4
Christopher Antwi-Adjej,Bochum,0.09539721,0,1,0.09539721,-0.09539721,0.1
Christopher Maboulou,Bastia,0.17195301200000002,0,3,0.057317670666666674,-0.17195301200000002,0.3
Christopher Nkunku,Paris Saint-Germain,0.02252585,0,1,0.02252585,-0.02252585,0.1
Christopher Wooh,Cameroon,0.392467915,1,3,0.13082263833333332,0.607532085,0.3
Christy Grimshaw,AC Milan W,3.083439882,1,32,0.0963574963125,-2.083439882,3.2
Christy Onyenaturuchi Ucheibe,Nigeria Women's,1.0423286760000001,1,6,0.17372144600000003,-0.04232867600000012,0.6
Chu-Young Park,Celta Vigo,0.17542751,0,1,0.17542751,-0.17542751,0.1
Chung-Yong Lee,Crystal Palace,0.257572897,1,5,0.0515145794,0.742427103,0.5
Ciaran Clark,Aston Villa,1.269567943,1,10,0.1269567943,-0.269567943,1.0
Cinta  Del Mar Rodriguez Costa,Atletico Madrid W,0.660821615,1,5,0.132164323,0.33917838499999997,0.5
Ciro Ferrara,Napoli,0.028392198,0,1,0.028392198,-0.028392198,0.1
Ciro Immobile,Italy,1.9984205480000001,2,18,0.11102336377777779,0.0015794519999998702,1.8
Ciro Immobile,Sevilla,2.899932847,2,14,0.2071380605,-0.8999328470000001,1.4
Ciro Immobile,Torino,6.59625361,5,37,0.17827712459459458,-1.5962536099999998,3.7
Civana Kuhlmann,Washington Spirit,0.153266831,0,3,0.051088943666666664,-0.153266831,0.3
Claire Emslie,Angel City,4.995959263,3,35,0.14274169322857141,-1.9959592629999996,3.5
Claire Emslie,Everton LFC,2.706781807,3,31,0.08731554216129032,0.29321819299999996,3.1
Claire Emslie,Manchester City WFC,2.937722452,4,19,0.15461697115789474,1.062277548,1.9
Claire Emslie,Scotland W,0.454859351,1,6,0.07580989183333334,0.5451406489999999,0.6
Claire Falknor,Costa Adeje Tenerife,0.062103814,0,2,0.031051907,-0.062103814,0.2
Claire Lauren Rafferty,West Ham United LFC,0.4678041,1,4,0.116951025,0.5321959,0.4
Claire Lavogez,KC Current,0.09571162,0,1,0.09571162,-0.09571162,0.1
Clara Mateo,France Women's,1.47824694,1,16,0.09239043375,-0.47824694,1.6
Clara Pinedo Castresana,Athletic Club Bilbao,3.09840933,4,30,0.103280311,0.90159067,3.0
Clara Robbins,North Carolina Courage,0.12350294,0,2,0.06175147,-0.12350294,0.2
Clare Elizabeth Polkinghorne,Australia Women's,0.364156484,0,4,0.091039121,-0.364156484,0.4
Clare Elizabeth Polkinghorne,Houston Dash,0.375256027,0,5,0.0750512054,-0.375256027,0.5
Clare Hunt,Australia Women's,0.79850925,0,2,0.399254625,-0.79850925,0.2
Clare Wheeler,Everton LFC,0.15983697,0,2,0.079918485,-0.15983697,0.2
Clarence Seedorf,AC Milan,0.051545497,0,2,0.0257727485,-0.051545497,0.2
Clarisse Le Bihan,Angel City,1.359280365,1,12,0.11327336375000001,-0.35928036500000005,1.2
Claude Makélélé,Chelsea,0.077735153,0,2,0.0388675765,-0.077735153,0.2
Claudia  Zornoza Sánchez,Real Madrid CF W,4.0873014995,4,48,0.08515211457291666,-0.08730149949999966,4.8
Claudia Bunge,New Zealand Women's,0.055686187,0,1,0.055686187,-0.055686187,0.1
Claudia Ciccotti,AS Roma W,0.25490135,0,3,0.08496711666666668,-0.25490135,0.3
Claudia Florentino Vivó,Valencia CF,1.0452547950000002,1,13,0.08040421500000001,-0.04525479500000018,1.3
Claudia Iglesias de la Cruz,Villarreal,2.849325178,5,23,0.12388370339130435,2.150674822,2.3
Claudia Mauri,Napoli W,0.06579337799999999,0,3,0.021931125999999995,-0.06579337799999999,0.3
Claudia Pina Medina,Barcelona WFC,12.559054542,13,106,0.11848164662264152,0.44094545799999985,10.6
Claudia Pina Medina,Spain Women's,1.794151579,2,19,0.09442903047368421,0.205848421,1.9
Claudia Roldán Blanco,Costa Adeje Tenerife,0.743288583,1,12,0.06194071525,0.256711417,1.2
Claudia Walker,Birmingham City WFC,5.784189682,5,63,0.09181253463492063,-0.784189682,6.3
Claudia Walker,Everton LFC,1.726759706,1,14,0.123339979,-0.726759706,1.4
Claudine Falonne Meffometou Tcheno,Cameroon W,0.19286368,0,2,0.09643184,-0.19286368,0.2
Claudio Ariel Yacob,West Bromwich Albion,0.198797158,0,9,0.02208857311111111,-0.198797158,0.9
Claudio Beauvue,Celta Vigo,0.822308713,1,11,0.07475533754545455,0.17769128700000003,1.1
Claudio Beauvue,Leganés,0.7321061010000001,0,6,0.12201768350000002,-0.7321061010000001,0.6
Claudio Beauvue,Lyon,6.0310182605,5,64,0.0942346603203125,-1.0310182604999998,6.4
Claudio Marchisio,Juventus,0.713205761,0,29,0.024593302103448275,-0.713205761,2.9
Claudio Matías Kranevitter,Atlético Madrid,0.03791805,0,1,0.03791805,-0.03791805,0.1
Claudio Miguel Pizarro Bossio,Werder Bremen,10.648244305,14,46,0.2314835718478261,3.3517556949999996,4.6
Claudio Paul Caniggia,Argentina,0.26947844,1,1,0.26947844,0.73052156,0.1
Claudio Paul Caniggia,Boca Juniors,0.245265389,0,2,0.1226326945,-0.245265389,0.2
Claudio Santos,AC Milan,0.70021933,0,1,0.70021933,-0.70021933,0.1
Claus Jensen,Charlton Athletic,0.13236414,1,3,0.044121379999999995,0.86763586,0.3
Cleber Janderson Pereira Reis,Hamburger SV,1.380186851,1,14,0.09858477507142857,-0.38018685099999994,1.4
Cleiton Augusto Oliveira Silva,Bengaluru,7.715733307,9,49,0.15746394504081632,1.2842666930000002,4.9
Clemens Fritz,Werder Bremen,0.890969363,1,25,0.03563877452,0.10903063700000004,2.5
Clemente Juan Rodríguez,Espanyol,0.098081164,0,1,0.098081164,-0.098081164,0.1
Cletous Chama,Zambia,0.043141052,0,1,0.043141052,-0.043141052,0.1
Clinton Mua N''Jie,Tottenham Hotspur,0.488410065,0,7,0.06977286642857143,-0.488410065,0.7
Clodoaldo Tavares de Santana,Brazil,0.34078555050000003,1,10,0.03407855505,0.6592144495,1.0
Cloé Zoé Eyja Lacasse,Arsenal WFC,1.939269822,3,16,0.121204363875,1.060730178,1.6
Cloé Zoé Eyja Lacasse,Canada Women's,0.168640927,0,4,0.04216023175,-0.168640927,0.4
Cláudio Ibrahim Vaz Leal,Brazil,0.077876244,0,2,0.038938122,-0.077876244,0.2
Clément Chantôme,Bordeaux,1.058093622,1,14,0.07557811585714284,-0.0580936219999999,1.4
Clément Grenier,Lyon,1.082661429,2,14,0.07733295921428572,0.9173385709999999,1.4
Clément Lenglet,Barcelona,3.3425495730000003,4,25,0.13370198292000002,0.6574504269999997,2.5
Clésio Bauque,Mozambique,0.12927051,1,1,0.12927051,0.87072949,0.1
Cody Mathès Gakpo,Netherlands,1.602094065,6,18,0.08900522583333333,4.397905935,1.8
Cole Palmer,England,0.952392834,2,4,0.2380982085,1.0476071660000001,0.4
Colin Bell,England,0.04456995,0,2,0.022284975,-0.04456995,0.2
Colin Cameron,Wolverhampton Wanderers,0.00954426,0,1,0.00954426,-0.00954426,0.1
Collins John,Fulham,0.240997467,0,2,0.1204987335,-0.240997467,0.2
Connie Scofield,Birmingham City WFC,0.325066687,1,7,0.04643809814285715,0.6749333129999999,0.7
Connor Roberts,Wales,0.294275917,1,2,0.1471379585,0.705724083,0.2
Connor Steven Randall,Liverpool,0.23070505000000002,0,2,0.11535252500000001,-0.23070505000000002,0.2
Connor Wickham,Crystal Palace,5.492104874,5,35,0.1569172821142857,-0.4921048739999998,3.5
Cora Zicai,SC Freiburg,1.980376595,3,19,0.10423034710526316,1.019623405,1.9
Coral-Jade Haines,Tottenham Hotspur Women,0.176273447,0,3,0.058757815666666664,-0.176273447,0.3
Corentin Jean,Lens,0.30083916,1,1,0.30083916,0.69916084,0.1
Corentin Jean,Troyes,4.359718563,3,55,0.07926761023636364,-1.3597185630000004,5.5
Corentin Tolisso,France,0.22908023,0,3,0.07636007666666667,-0.22908023,0.3
Corentin Tolisso,Lyon,5.3338814875,5,63,0.08466478551587302,-0.33388148750000024,6.3
Cornel Dinu,Romania,0.064566572,0,3,0.021522190666666666,-0.064566572,0.3
Cortnee Brooke Vine,Australia Women's,1.5095040419999999,1,6,0.251584007,-0.5095040419999999,0.6
Coumba Sow,Switzerland Women's,1.6507594410000002,1,10,0.1650759441,-0.6507594410000002,1.0
Courtney Jade Nevin,Leicester City WFC,0.2434409205,0,5,0.0486881841,-0.2434409205,0.5
Courtney Petersen,Houston Dash,0.279256995,0,3,0.093085665,-0.279256995,0.3
Courtney Sweetman-Kirk,Liverpool WFC,9.876691091,9,47,0.21014236363829786,-0.8766910909999996,4.7
