player,team,xG,goals,shots,xG_diff
Alexandra Morgan Carrasco,Tottenham Hotspur Women,2.1266647499999998,2,6,-0.12666474999999977
Alexandra Morgan Carrasco,United States Women's,7.0915135255,6,37,-1.0915135255
Alexandra Popp,Germany Women's,6.373299396,12,46,5.626700604
Alexandra Popp,VfL Wolfsburg WFC,6.497452362,7,61,0.5025476380000002
Alexandra Riley,Angel City,0.58920551,1,5,0.41079449
Alexandra Riley,Chelsea FCW,0.13056119,0,1,-0.13056119
Alexandra Takounda Engolo,Cameroon W,0.6321439900000001,0,3,-0.6321439900000001
Alexandre Coeff,Gazélec Ajaccio,0.298206556,0,8,-0.298206556
Alexandre Dimitri Song-Billong,Barcelona,0.484883971,1,5,0.515116029
Alexandre Dimitri Song-Billong,West Ham United,0.265798622,0,6,-0.265798622
Alexandre Geijo Pazos,Granada,0.039680857,0,1,-0.039680857
Alexandre Geijo Pazos,Levante UD,0.10777286,0,1,-0.10777286
Alexandre Geijo Pazos,Racing Santander,0.043594036,0,1,-0.043594036
Alexandre Lacazette,Lyon,19.520117154,21,100,1.4798828459999989
Alexandre Mendy,OGC Nice,1.012246317,1,10,-0.012246317000000007
Alexandre Monteiro de Lima,Jamshedpur,0.820012861,1,15,0.17998713899999996
Alexandre Rodrigues da Silva,Chelsea,1.457482797,1,4,-0.45748279699999994
Alexandria Loy Hess,Duisburg WFC,1.159901158,0,19,-1.159901158
Alexandru Iulian Maxim,VfB Stuttgart,2.772133349,1,29,-1.7721333490000002
Alexandru Neagu,Romania,0.25691386,0,3,-0.25691386
Alexi Peuget,Stade de Reims,0.28486371099999996,0,6,-0.28486371099999996
Alexia Putellas Segura,Barcelona WFC,8.318399937999999,8,52,-0.3183999379999989
Alexia Putellas Segura,Spain Women's,3.792551544,3,30,-0.7925515440000002
Alexis Alejandro Sánchez Sánchez,Arsenal,12.9012079075,13,111,0.0987920925000001
Alexis Alejandro Sánchez Sánchez,Barcelona,20.263131455,29,118,8.736868545
Alexis Alejandro Sánchez Sánchez,Chile,0.637074591,0,4,-0.637074591
Alexis Alejandro Sánchez Sánchez,Marseille,0.227969431,0,3,-0.227969431
Alexis Alejandro Sánchez Sánchez,Olympique de Marseille,0.396398316,0,3,-0.396398316
Alexis Alégué Elandi,Nantes,0.365849406,1,3,0.6341505940000001
Alexis Blin,Toulouse,0.568664504,0,13,-0.568664504
Alexis Flips,Stade de Reims,0.04079222,0,1,-0.04079222
Alexis Loera,KC Current,0.130350813,0,4,-0.130350813
Alexis Mac Allister,Argentina,1.812133017,2,14,0.18786698299999993
Alexis Ruano Delgado,Getafe,0.104587,1,3,0.895413
Alexis Ruano Delgado,Valencia,0.015495098,0,1,-0.015495098
Alfa Semedo Esteves,Guinea-Bissau,0.06671556,0,3,-0.06671556
Alfons Amade,Mozambique,0.122100564,0,2,-0.122100564
Alfonso Pedraza Sag,Deportivo Alavés,0.05519787,0,1,-0.05519787
Alfonso Pedraza Sag,Villarreal,0.029033594,0,1,-0.029033594
Alfred John Momar N''Diaye,Real Betis,3.1307345950000003,2,27,-1.1307345950000003
Alfred John Momar N'Diaye,Senegal,0.074067034,0,1,-0.074067034
Alfredo Estrella Del'Aguila,Mexico,0.044094943,0,1,-0.044094943
Alfredo Kulembe Ribeiro,Angola,0.414980884,0,4,-0.414980884
Alfredo Morales,Ingolstadt,1.9386551445,1,31,-0.9386551445
Alfredo Torres,Argentina U20,0.015256013,0,1,-0.015256013
Alfreð Finnbogason,Augsburg,5.1854854695,7,33,1.8145145305000003
Alfreð Finnbogason,Iceland,1.246978587,1,6,-0.24697858700000008
Alfreð Finnbogason,Real Sociedad,0.095522806,0,1,-0.095522806
Alhassan Yusuf,Nigeria,0.063988805,0,3,-0.063988805
Alhassane Bangoura,Rayo Vallecano,1.68973714,0,26,-1.68973714
Alhassane Bangoura,Stade de Reims,1.203765276,1,16,-0.20376527599999994
Alhassane Keita,Mallorca,0.22546887,1,1,0.77453113
Ali Abdi,Tunisia,0.019871509,0,1,-0.019871509
Ali Adnan Kadhim Al Tameemi,Udinese,1.1416269294999999,1,23,-0.1416269294999999
Ali Ahmed,Canada,0.11251682,0,1,-0.11251682
Ali Al Hassan,Saudi Arabia,0.08328451,0,1,-0.08328451
Ali Gabr,Egypt,0.036452215,0,1,-0.036452215
Ali Gholizadeh,Iran,0.0439425,0,1,-0.0439425
Ali Johnson,Bristol City WFC,0.030713296,0,1,-0.030713296
Ali Krieger,NJ/NY Gotham FC,0.317332229,0,3,-0.317332229
Ali Krieger,Orlando Pride,0.38462129,0,2,-0.38462129
Ali Sowe,Gambia,0.500995166,0,4,-0.500995166
Alia Guagni,AC Milan W,0.59889844,0,6,-0.59889844
Alia Guagni,Italy Women's,0.013547415,0,1,-0.013547415
Aliaksandr Hleb,Barcelona,0.19097055,0,1,-0.19097055
Alice Benoit,Sampdoria W,0.783161165,0,22,-0.783161165
Alice Corelli,Napoli W,2.5465630569999997,2,37,-0.5465630569999997
Alice Giai,Napoli W,0.450579834,0,5,-0.450579834
Alice Ogebe,Nigeria Women's,0.062110763,0,1,-0.062110763
Alice Parisi,Fiorentina W,0.440585578,0,10,-0.440585578
Alice Regazzoli,Como W,0.115860499,0,4,-0.115860499
Alice Sombath,France Women's,0.7539362,0,1,-0.7539362
Alice Söndergaard,Sampdoria W,0.32574035,0,4,-0.32574035
Alices Yannel Correa Santa Cruz,CD Sporting de Huelva,0.263517528,0,3,-0.263517528
Alicia Redondo González,Granada W,1.948253939,1,26,-0.948253939
Alicia-Sophie Gudorf,SC Freiburg,1.14678209,0,11,-1.14678209
Alidu Seidu,Ghana,0.01187491,0,1,-0.01187491
Alieu Fadera,Gambia,0.52544904,0,3,-0.52544904
Alina Axtmann,SC Freiburg,0.334764246,0,3,-0.334764246
Alina Mailbeck,Nürnberg W,0.49395278,0,6,-0.49395278
Aliou Dieng,Mali,0.031075056,0,2,-0.031075056
Alireza Jahanbakhsh,Iran,0.266836547,0,5,-0.266836547
Alisha Lehmann,Aston Villa W,1.807751996,2,11,0.19224800400000008
Alisha Lehmann,Everton LFC,0.442503445,1,4,0.557496555
Alisha Lehmann,Switzerland Women's,0.13214237,0,3,-0.13214237
Alisha Lehmann,West Ham United LFC,7.6106843215,9,62,1.3893156785
Alistair Johnston,Canada,0.539175783,0,3,-0.539175783
Aljaž Struna,Palermo,0.601476672,1,7,0.398523328
Allan Marques Loureiro,Napoli,1.800411427,3,29,1.199588573
Allan Romeo Nyom,Watford,0.348009586,0,7,-0.348009586
Allan Saint-Maximin,Hannover 96,0.2888553045,1,6,0.7111446955
Allegra Poljak,FC Levante Badalona,2.465381886,3,31,0.5346181140000001
Allie Long,NJ/NY Gotham FC,1.223109685,2,6,0.7768903149999999
Allie Long,OL Reign,1.3613873140000001,1,9,-0.3613873140000001
Allie Long,United States Women's,0.032455944,0,1,-0.032455944
Ally Prisock,Houston Dash,0.12529954,1,1,0.87470046
Ally Watt,Orlando Pride,2.359173392,1,26,-1.3591733920000002
Allysha Lyn Chapman,Houston Dash,0.28160369399999996,0,2,-0.28160369399999996
Allyson Schlegel,Chicago Red Stars,0.587490655,2,5,1.4125093450000001
Allyson Swaby,AC Milan W,0.89569708,0,7,-0.89569708
Allyson Swaby,Jamaica Women's,0.626505599,1,3,0.373494401
Alma Hila,Como W,0.463728932,0,7,-0.463728932
Almamy Touré,AS Monaco,1.67518343,3,10,1.32481657
Almen Abdi,Watford,2.2169423665,2,39,-0.2169423665000001
Almoez Ali Zainalabiddin Abdulla,Qatar,0.365904557,0,3,-0.365904557
Almog Cohen,Ingolstadt,0.869334751,0,13,-0.869334751
Aloïs Confais,Troyes,0.107563499,0,4,-0.107563499
Alphonso Davies,Canada,2.859945128,2,12,-0.8599451280000001
Aly Cissokho,Aston Villa,0.133995908,0,4,-0.133995908
Aly Ndom,Stade de Reims,0.245226244,0,4,-0.245226244
Alyssa Kleiner,OL Reign,0.17938553,0,1,-0.17938553
Alyssa Mautz,Chicago Red Stars,0.918857949,0,7,-0.918857949
Alyssa Michele Naeher,United States Women's,0.76046705,1,1,0.23953294999999997
Alyssa Paola Thompson,Angel City,3.3213019985,4,27,0.6786980014999999
Amadou Dante,Mali,0.033252437,0,1,-0.033252437
Amadou Diawara,Bologna,0.566000973,0,20,-0.566000973
Amadou Haïdara,Mali,0.4796251055,0,9,-0.4796251055
Amadou Onana,Belgium,0.533712083,0,5,-0.533712083
Amadou Onana,Lille,0.10922816,0,2,-0.10922816
Amaiur Sarriegi,Real Sociedad de Fútbol,6.658779436,2,50,-4.658779436
Amaiur Sarriegi,Spain Women's,0.228509163,0,2,-0.228509163
Amalie Grønbak Thestrup,Bristol City WFC,6.7924169805,9,33,2.2075830195000004
Amalie Jørgensen Vangsgaard,Denmark Women's,0.727913991,2,7,1.2720860090000001
Amalie Vevle Eikeland,Norway Women's,0.43802393,0,2,-0.43802393
Amalie Vevle Eikeland,Reading WFC,9.064157405,4,55,-5.064157405
Amanda Frisbie,FC Levante Badalona,0.159685056,0,4,-0.159685056
Amanda Frisbie,NJ/NY Gotham FC,0.131098,0,1,-0.131098
Amanda Ilestedt,Arsenal WFC,1.025737539,1,7,-0.025737539000000087
Amanda Ilestedt,Sweden Women's,2.5311100250000003,4,13,1.4688899749999997
Amanda Marie Allen,Orlando Pride,0.0806299,0,1,-0.0806299
Amanda Nildén,Brighton & Hove Albion WFC,0.69145939,1,4,0.30854061
Amanda Nildén,Juventus W,0.06945172499999999,1,3,0.930548275
Amanda Nildén,Tottenham Hotspur Women,0.700337554,0,9,-0.700337554
Amanda Sampedro Bustos,Sevilla FC,1.40689433,2,19,0.5931056699999999
Amanda Sampedro Bustos,Spain Women's,0.08415074,0,1,-0.08415074
Amandine Henry,Angel City,0.491656996,0,6,-0.491656996
Amandine Henry,France Women's,1.1338683440000001,2,16,0.8661316559999999
Amarjit Singh Kiyam Singh,East Bengal,0.163802881,0,5,-0.163802881
Amath Ndiaye,Getafe,0.04951719,0,1,-0.04951719
Amber Brooks,Houston Dash,0.15700879,1,2,0.84299121
Amber Brooks,Washington Spirit,0.385281886,0,5,-0.385281886
Amber Gaylor,Yeovil Town LFC,0.377928383,1,9,0.622071617
Amber Tysiak,Belgium Women's,0.064157374,0,1,-0.064157374
Amber Tysiak,West Ham United LFC,0.741687528,1,7,0.25831247199999996
Ambrosini Antonio Cabaça Salvador,Angola,1.303078349,1,7,-0.30307834899999997
Amdy Moustapha Faye,Portsmouth,0.015734857,0,1,-0.015734857
Amel Majri,France Women's,1.4949429379999999,1,12,-0.4949429379999999
Amelia Hazard,Arsenal WFC,0.0562294,0,1,-0.0562294
Amey Ganesh Ranawade,Mumbai City,0.19342847200000002,0,3,-0.19342847200000002
Amine Adli,Bayer Leverkusen,3.1789140320000002,4,27,0.8210859679999998
Amine Adli,Morocco,0.62905336,0,5,-0.62905336
Amine Gouiri,OGC Nice,0.337595907,0,4,-0.337595907
Amine Gouiri,Rennes,0.053913902,0,1,-0.053913902
Amine Harit,Marseille,0.11560256,0,2,-0.11560256
Amine Harit,Morocco,0.278874288,0,4,-0.278874288
Amir Derviševič,East Bengal,0.543108092,2,8,1.456891908
Amir Richardson,Morocco,0.045313783,0,1,-0.045313783
Amira Arfaoui,Nürnberg W,0.67574614,0,5,-0.67574614
Amira Arfaoui,TSV Bayer 04 Leverkusen,0.14705768,0,1,-0.14705768
Amira Marlene Dahl,SV Werder Bremen,0.49401698,1,1,0.50598302
Amirah Ali,San Diego Wave,3.126492071,2,16,-1.126492071
Amos Youga,Gazélec Ajaccio,0.485602871,0,13,-0.485602871
Amr Medhat Warda,Egypt,0.07593296499999999,0,2,-0.07593296499999999
Amy Goddard,Yeovil Town LFC,0.250675347,0,4,-0.250675347
Amy Rodgers,Bristol City WFC,1.249498483,1,17,-0.249498483
Amy Rodgers,Liverpool WFC,0.160011733,0,5,-0.160011733
Amy Rodriguez,Utah Royals,2.005368462,1,12,-1.0053684619999999
Amy Turner,Manchester United,0.832132003,0,10,-0.832132003
Amy Turner,Manchester United W,0.959773106,0,6,-0.959773106
Amy Turner,Tottenham Hotspur Women,0.237013128,1,3,0.762986872
Amélie Thöle,Nürnberg W,0.810760296,0,13,-0.810760296
Ana Carolina Dias de Almeida Sampaio,CD Sporting de Huelva,0.278634286,0,4,-0.278634286
Ana Franco de la Vega,Sevilla FC,0.641998531,1,7,0.35800146899999996
Ana González Rosa,Madrid CFF,5.173591619,4,33,-1.1735916189999998
Ana Ines Palma Capeta,Portugal Women's,0.8497722050000001,0,5,-0.8497722050000001
Ana Lucía Martínez Maldonado,Pomigliano,2.169257962,3,19,0.8307420379999999
Ana Marcos Moral,Valencia CF,8.144293583,11,62,2.8557064170000004
Ana Marija Milinković,FC Internazionale Milano W,0.646870771,0,12,-0.646870771
Ana María Guzmán Zapata,Colombia Women's,0.017126495,0,1,-0.017126495
Ana Rute Santos Marques Rodrigues,Portugal Women's,0.08534521,0,1,-0.08534521
Ana Tejada Jimenez,Real Sociedad de Fútbol,0.581558977,0,8,-0.581558977
Ana Vitória Angélica Kliemaschewsk de Araújo,Atletico Madrid W,1.398427298,1,12,-0.3984272980000001
Ana-Maria Crnogorčević,Atletico Madrid W,1.672295227,1,7,-0.672295227
Ana-Maria Crnogorčević,Portland Thorns,2.5596132149999997,3,15,0.4403867850000003
Ana-Maria Crnogorčević,Switzerland Women's,1.3101227229999999,0,10,-1.3101227229999999
Anaitz Arbilla Zabala,Eibar,0.125482771,0,3,-0.125482771
Anaitz Arbilla Zabala,Espanyol,0.32267952,0,8,-0.32267952
Anaitz Arbilla Zabala,Rayo Vallecano,0.011165331,0,1,-0.011165331
Anas Edathodika,Jamshedpur,0.091266066,0,1,-0.091266066
Anastasia Ferrara,Sassuolo W,0.08714894000000001,0,2,-0.08714894000000001
Anatoliy Tymoshchuk,Bayern Munich,0.036916874,0,2,-0.036916874
Anaïg Charlotte Thérese Butel,Washington Spirit,0.061958633,0,1,-0.061958633
Ander Barrenetxea Muguruza,Real Sociedad,0.319408177,1,4,0.680591823
Ander Capa Rodríguez,Eibar,1.056261343,2,19,0.9437386569999999
Ander Herrera Agüera,Athletic Club,0.358290715,2,6,1.6417092850000001
Ander Herrera Agüera,Manchester United,2.6951031235,3,24,0.30489687649999997
Ander Herrera Agüera,Real Zaragoza,0.019401949,0,1,-0.019401949
Ander Iturraspe Derteano,Athletic Club,0.684999483,0,9,-0.684999483
Ander Murillo García,Athletic Club,0.015982684,0,1,-0.015982684
Anderson Hernanes de Carvalho Andrade,Inter Milan,0.137875537,0,3,-0.137875537
Anderson Hernanes de Carvalho Andrade,Juventus,1.013783993,1,30,-0.013783993000000105
Anderson Luis de Carvalho,Celta Vigo,0.204547023,0,3,-0.204547023
Anderson Luís de Souza,Barcelona,6.359733227,6,98,-0.35973322700000043
Anderson Luís de Souza,FC Porto,0.241930673,1,2,0.758069327
Andi Sullivan,United States Women's,0.896340347,1,5,0.10365965300000002
Andi Sullivan,Washington Spirit,3.228797918,0,33,-3.228797918
Andoni Iraola Sagarna,Athletic Club,0.7973624899999999,1,2,0.20263751000000008
Andraž Šporar,Slovenia,1.201525725,0,8,-1.201525725
Andre Green,Aston Villa,0.03781478,0,1,-0.03781478
Andre Hoffmann,Hannover 96,0.150926363,0,4,-0.150926363
Andre Wisdom,Norwich City,0.10007851300000001,0,2,-0.10007851300000001
Andrea Abigail Álvarez Donis,SD Eibar,3.164458737,6,35,2.835541263
Andrea Barzagli,Juventus,0.8481447019999999,1,4,0.15185529800000008
Andrea Belotti,Italy,2.758491375,1,11,-1.7584913750000002
Andrea Belotti,Torino,12.321638061,12,73,-0.3216380609999998
Andrea Bertolacci,AC Milan,1.957067421,1,18,-0.9570674210000001
Andrea Carnevale,Napoli,1.589200518,2,11,0.41079948200000005
Andrea Conti,Atalanta,1.178658416,2,5,0.821341584
Andrea Costa,Empoli,0.922810308,1,7,0.07718969200000003
Andrea Gavrić,Köln,0.093069337,1,2,0.906930663
Andrea Gómez Oliver,Granada W,1.9395904175,1,19,-0.9395904175
Andrea Lazzari,Carpi,1.456772909,1,10,-0.4567729089999999
Andrea Maddalen Sierra Larrauri,SD Eibar,0.6066156340000001,0,14,-0.6066156340000001
Andrea Marrero Avero,Costa Adeje Tenerife,0.43084874500000003,0,5,-0.43084874500000003
Andrea Masiello,Atalanta,0.20385771,0,4,-0.20385771
Andrea Medina,Atletico Madrid W,0.8813454,0,18,-0.8813454
Andrea Pirlo,AC Milan,0.913520169,0,5,-0.913520169
Andrea Poli,AC Milan,0.228745106,0,5,-0.228745106
Andrea Raggi,AS Monaco,1.33802024,2,8,0.6619797599999999
Andrea Ranocchia,Sampdoria,0.84488689,0,9,-0.84488689
Andrea Rispoli,Palermo,0.5966981769999999,0,12,-0.5966981769999999
Andrea Stašková,AC Milan W,5.156081604,6,35,0.8439183960000003
Andrea Sánchez Falcón,Spain Women's,0.0532857,0,1,-0.0532857
Andreas Christensen,Borussia Mönchengladbach,2.455215947,3,14,0.5447840529999999
Andreas Christensen,Denmark,1.047982099,2,9,0.952017901
Andreas Evald Cornelius,Denmark,0.953392239,0,10,-0.953392239
Andreas Granqvist,Sweden,1.781198186,2,6,0.2188018140000001
Andreas Hoelgebaum Pereira,Brazil,0.80950383,1,2,0.19049616999999996
Andreas Hoelgebaum Pereira,Valencia,0.04387479,0,1,-0.04387479
Andreas Ivanschitz,Levante UD,0.098285936,0,3,-0.098285936
Andreas Skov Olsen,Denmark,0.411685125,0,5,-0.411685125
Andreaw Gravillon,Stade de Reims,0.029073242,0,1,-0.029073242
Andrei Burcă Andonie,Romania,0.057902765,0,1,-0.057902765
Andrei Florin Ratiu,Romania,0.182623329,0,3,-0.182623329
Andrei Girotto,Nantes,0.043543486,0,2,-0.043543486
Andreia Alexandra Norton,Portugal Women's,0.2984484665,0,7,-0.2984484665
Andreia Martins Faria,Portugal Women's,0.082472034,0,1,-0.082472034
Andreia de Jesus Jacinto,Portugal Women's,0.472051588,0,6,-0.472051588
Andreia de Jesus Jacinto,Real Sociedad de Fútbol,0.983446112,0,22,-0.983446112
Andrej Kramarić,Croatia,4.2094418639999995,5,30,0.7905581360000005
Andrej Kramarić,Hoffenheim,5.987829038,5,44,-0.9878290380000001
Andrej Kramarić,Leicester City,0.28326494,0,1,-0.28326494
Andressa Alves da Silva,Brazil Women's,0.929896811,0,5,-0.929896811
Andressa Alves da Silva,Houston Dash,2.0381138803,1,13,-1.0381138803
Andressa Cavalari Machry,Brazil Women's,0.131812669,0,2,-0.131812669
Andressa Cavalari Machry,Portland Thorns,0.19223801499999998,0,2,-0.19223801499999998
Andreu Fontàs Prat,Celta Vigo,0.63326333,1,2,0.36673667
Andreu Guerao Mayoral,Sporting Gijón,0.025001066,0,1,-0.025001066
Andrew Philip King,Leicester City,2.6509900330000002,2,19,-0.6509900330000002
Andrew Privett,Charlotte,0.025753092,0,1,-0.025753092
Andrew Robertson,Liverpool,0.016935002,0,1,-0.016935002
Andrew Robertson,Scotland,0.09252552,0,1,-0.09252552
Andrew Surman,AFC Bournemouth,0.83155654,0,16,-0.83155654
Andrija Delibašić,Rayo Vallecano,0.360685655,0,3,-0.360685655
Andrija Živković,Serbia,0.048419072,0,2,-0.048419072
Andrine Tomter,FC Internazionale Milano W,0.13802802,0,2,-0.13802802
Andriy Shevchenko,AC Milan,1.161888716,0,6,-1.161888716
Andriy Yarmolenko,Ukraine,2.278026402,2,14,-0.27802640200000006
Andros Townsend,Newcastle United,1.201395589,4,23,2.798604411
Andros Townsend,Tottenham Hotspur,0.27783171900000003,0,6,-0.27783171900000003
András Schäfer,Hungary,0.112470286,1,4,0.887529714
András Schäfer,Union Berlin,0.020324012,0,1,-0.020324012
André Ayew Pelé,Ghana,1.3452236,1,2,-0.34522359999999996
André Ayew Pelé,Swansea City,7.7593757325,12,69,4.2406242675
André Biyogo Poko,Bordeaux,1.9539992865,0,23,-1.9539992865
André Filipe Tavares Gomes,Barcelona,3.5728329645,3,21,-0.5728329644999999
André Filipe Tavares Gomes,Valencia,3.447208542,3,44,-0.4472085419999998
André Hahn,Borussia Mönchengladbach,3.504352593,8,26,4.495647407
André Martín Carrillo Díaz,Peru,0.097683575,1,4,0.902316425
André Miguel Valente Silva,Portugal,0.428319318,0,5,-0.428319318
André Miguel Valente Silva,Sevilla,0.08231554,0,1,-0.08231554
André Ramalho Silva,Bayer Leverkusen,0.785183654,0,8,-0.785183654
André Schürrle,Wolfsburg,6.99831159,9,68,2.00168841
André-Frank Zambo Anguissa,Cameroon,0.17751881600000002,0,2,-0.17751881600000002
André-Frank Zambo Anguissa,Olympique de Marseille,0.275250925,0,4,-0.275250925
Andrés Felipe Reyes Ambuila,New York Red Bulls,0.13488231,0,2,-0.13488231
Andrés Iniesta Luján,Barcelona,31.7267667046,25,372,-6.726766704599999
Andrés Iniesta Luján,Spain,1.062525068,1,6,-0.06252506800000002
Andrés Lamas Bervejillo,Recreativo Huelva,0.27537328,0,1,-0.27537328
Andrés Mateus Uribe Villa,Colombia,1.3058091914999999,0,6,-1.3058091914999999
Andrés Nicolás D''Alessandro,Real Zaragoza,0.421572944,0,6,-0.421572944
Andy Carroll,West Ham United,5.969730042,9,55,3.030269958
Andy Cole,Blackburn Rovers,0.083448316,0,2,-0.083448316
Andy Delort,Caen,2.890776101,2,27,-0.8907761010000002
Andy Delort,OGC Nice,0.33422311800000004,1,3,0.665776882
Andy Delort,Stade Malherbe Caen,12.016430412,10,116,-2.016430412
Ane Azkona Fuente,Athletic Club Bilbao,4.746918566,7,32,2.2530814340000003
Ane Campos Andueza,SD Eibar,3.892613688,3,41,-0.892613688
Ane Elexpuru Añorga,Athletic Club Bilbao,0.6921479490000001,0,12,-0.6921479490000001
Ane Etxezarreta Ayerbe,Real Sociedad de Fútbol,0.333703939,0,6,-0.333703939
Anga Dedryck Boyata,Belgium,0.15002441,0,1,-0.15002441
Ange N'Guessan,Costa Adeje Tenerife,6.310762429,4,29,-2.3107624290000004
Angel Gomes,Lille,0.33176648,0,3,-0.33176648
Angela Addison,Tottenham Hotspur Women,3.572756608,3,21,-0.5727566080000002
Angela Beard,Philippines Women's,0.0368542185,0,2,-0.0368542185
Angela Sosa Martín,Levante UD Femenino,1.4808223169999999,2,24,0.5191776830000001
Angelica Soffia,AC Milan W,1.142544796,1,11,-0.14254479599999992
Angelo Di Livio,Fiorentina,0.055901268500000004,0,2,-0.055901268500000004
Angelo Domenghini,Italy,0.371437626,0,9,-0.371437626
Angelo Obinze Ogbonna,West Ham United,0.47364473,0,6,-0.47364473
Angelo Palombo,Sampdoria,0.021495761,0,1,-0.021495761
Angelo Smit Preciado Quiñónez,Ecuador,0.431559005,0,9,-0.431559005
Angelo Stiller,VfB Stuttgart,0.043161605,0,1,-0.043161605
Angelos Basinas,Mallorca,0.050263975,1,1,0.949736025
Angharad James,Everton LFC,1.609872805,0,15,-1.609872805
Angharad James,Reading WFC,2.695778576,2,40,-0.6957785759999999
Angharad James,Tottenham Hotspur Women,0.7175910910000001,0,9,-0.7175910910000001
Angharad James,Wales W,0.10042279,0,2,-0.10042279
Anice Badri,Tunisia,0.362188824,0,3,-0.362188824
Aniket Anil Jadhav,Hyderabad,2.365662859,2,31,-0.36566285899999995
Aniket Anil Jadhav,SC Delhi,0.838939825,0,6,-0.838939825
Anirudh Thapa,Chennaiyin,0.78251836,1,13,0.21748164000000003
Anis Ben Slimane,Tunisia,0.22917916049999998,0,4,-0.22917916049999998
Anisa Anwar Ali,Goa,1.1873788939999999,0,11,-1.1873788939999999
Anissa Lahmari,FC Levante Badalona,3.165980222,7,19,3.834019778
Anissa Lahmari,Morocco Women's,0.79559635,1,2,0.20440365000000005
Anita Amma Ankyewah Asante,Aston Villa,0.267069878,1,4,0.732930122
Anja Pfluger,SGS Essen 19/68,0.455322001,0,7,-0.455322001
Anja Sønstevold,AS Roma W,0.786035683,0,6,-0.786035683
Anja Sønstevold,FC Internazionale Milano W,0.118386395,0,1,-0.118386395
Ann-Katrin Berger,Germany Women's,0.7539362,1,1,0.24606380000000005
Anna Anvegård,Sweden Women's,0.573395506,0,5,-0.573395506
