distance,angle,goal,body_part_Head,body_part_Left Foot,body_part_Right Foot,shot_type_Open Play,shot_type_Free Kick,shot_type_Penalty,body_part_Other,shot_type_Corner,shot_type_Kick Off
25.026386075500387,0.0674281450361291,0,0,1,0,1,0,0,0,0,0
13.223085872821065,0.0535750409047243,0,0,0,1,1,0,0,0,0,0
11.88780888137086,0.0603326396728175,0,0,0,1,1,0,0,0,0,0
6.799999999999997,0.0574765831049512,1,0,0,1,1,0,0,0,0,0
9.25904962725657,0.0565810888134807,0,1,0,0,1,0,0,0,0,0
23.990831582085686,0.0682973059699009,0,0,0,1,1,0,0,0,0,0
26.502264054227517,0.063598873890538,0,0,0,1,1,0,0,0,0,0
22.360679774997894,0.0643959442615249,1,0,1,0,1,0,0,0,0,0
15.297058540778355,0.0512370926755841,0,0,0,1,1,0,0,0,0,0
8.697700845625812,0.0589152198835281,0,0,0,1,1,0,0,0,0,0
28.4269238574982,0.0627824089088785,0,0,0,1,1,0,0,0,0,0
17.54194972059834,0.0641121791854582,0,0,0,1,1,0,0,0,0,0
20.69806754264756,0.064778981773939,1,0,0,1,1,0,0,0,0,0
7.406078584514212,0.0545576969310264,0,1,0,0,1,0,0,0,0,0
6.044005294504628,0.056548058642913,0,1,0,0,1,0,0,0,0,0
20.64654934849889,0.0560209207407666,0,0,0,1,1,0,0,0,0,0
15.420116731075677,0.0622120545911615,0,0,1,0,1,0,0,0,0,0
26.42290672882149,0.0666749292674367,1,0,1,0,1,0,0,0,0,0
25.088044961694404,0.0677396591059534,0,0,0,1,1,0,0,0,0,0
12.093386622447824,0.0553029355789301,1,0,0,1,1,0,0,0,0,0
20.447493733951845,0.0538518524613209,0,0,0,1,1,0,0,0,0,0
13.059862173851608,0.0604433668577308,0,0,0,1,1,0,0,0,0,0
20.659622455408037,0.0551172579489062,0,0,0,1,1,0,0,0,0,0
38.73628789649313,0.0605249538217351,0,0,0,1,1,0,0,0,0,0
40.14286985256536,0.080047183852765,0,0,0,1,0,1,0,0,0,0
19.04442175546425,0.0620828747213777,0,0,0,1,1,0,0,0,0,0
24.7196278289136,0.0622978964911964,0,0,0,1,1,0,0,0,0,0
11.389907813498752,0.0550346282265769,0,1,0,0,1,0,0,0,0,0
25.465663156493687,0.0545962442734728,0,0,1,0,0,1,0,0,0,0
34.01940622644669,0.0611549710510911,0,0,1,0,1,0,0,0,0,0
25.42597097457637,0.0611735410439697,0,0,0,1,1,0,0,0,0,0
16.181779877380603,0.0627611695477051,1,0,0,1,1,0,0,0,0,0
39.32696276093541,0.0549825234977604,0,0,0,1,1,0,0,0,0,0
16.501212076693033,0.0555127842417259,0,0,0,1,1,0,0,0,0,0
31.27570942440794,0.0619453891798715,0,0,0,1,1,0,0,0,0,0
36.43212867785796,0.0779146661212524,0,0,0,1,1,0,0,0,0,0
40.1528330258277,0.0775915270806263,0,0,0,1,0,1,0,0,0,0
24.44360857156733,0.0559875574710267,0,0,0,1,1,0,0,0,0,0
9.6260064408871,0.0595766328990659,0,1,0,0,1,0,0,0,0,0
24.116799124261902,0.0654379229094221,0,0,0,1,1,0,0,0,0,0
23.482972554597943,0.0676788387286717,0,0,0,1,1,0,0,0,0,0
24.282503989498284,0.0640812769118897,0,0,1,0,1,0,0,0,0,0
28.600874112516205,0.0626571567379877,0,0,1,0,1,0,0,0,0,0
15.966527487215243,0.062105983271087,0,0,0,1,1,0,0,0,0,0
13.124404748406688,0.0612139411619888,0,0,1,0,1,0,0,0,0,0
33.08473968463406,0.0741291330600966,0,0,0,1,1,0,0,0,0,0
21.38270329027647,0.0561111675236209,0,0,0,1,1,0,0,0,0,0
26.119915773217954,0.0547708991969574,0,0,1,0,1,0,0,0,0,0
39.29796432386797,0.07817033338001,0,0,0,1,1,0,0,0,0,0
5.99416382825828,0.057733724940249,0,0,0,1,1,0,0,0,0,0
34.19736831979912,0.0726487461069629,0,0,0,1,1,0,0,0,0,0
8.005623023850173,0.0568311297249268,0,1,0,0,1,0,0,0,0,0
31.707727764694845,0.0683633292404776,0,0,0,1,1,0,0,0,0,0
9.689685237405808,0.0595896743214005,0,0,1,0,1,0,0,0,0,0
24.60894146443524,0.054483050320694,0,0,1,0,1,0,0,0,0,0
21.452505681155294,0.0630571985970506,0,0,1,0,1,0,0,0,0,0
7.632168761236867,0.0566804701693511,0,1,0,0,1,0,0,0,0,0
35.908912542710056,0.073801092204781,0,0,0,1,1,0,0,0,0,0
12.656223765404908,0.0572189035745986,0,0,1,0,1,0,0,0,0,0
11.473883387938022,0.0597973378968288,0,0,0,1,1,0,0,0,0,0
14.458561477546787,0.0623112492682839,1,0,1,0,1,0,0,0,0,0
24.27447218787671,0.0685013552864038,0,0,1,0,0,1,0,0,0,0
17.463103962354463,0.0637715959876163,1,0,0,1,1,0,0,0,0,0
7.300684899377587,0.058133969053989,0,0,0,1,1,0,0,0,0,0
3.6124783736376815,0.0561459033266911,0,0,1,0,1,0,0,0,0,0
24.698178070456937,0.0678892223252144,0,0,1,0,1,0,0,0,0,0
6.236986451805064,0.0567898301922492,0,1,0,0,1,0,0,0,0,0
9.53414914924242,0.0591758479023408,0,1,0,0,1,0,0,0,0,0
29.11099448661965,0.0678889999390602,0,0,1,0,1,0,0,0,0,0
1.3000000000000027,0.0554730188629484,0,1,0,0,1,0,0,0,0,0
11.177208953938363,0.054153224975852,0,1,0,0,1,0,0,0,0,0
26.06338427756457,0.0696457668405261,0,0,0,1,1,0,0,0,0,0
25.22003172083652,0.0683310098138978,0,0,1,0,1,0,0,0,0,0
31.927730893378563,0.0720978554083148,0,0,1,0,1,0,0,0,0,0
27.26554602424093,0.0680513367124311,0,0,0,1,0,1,0,0,0,0
28.2398654387729,0.0661984882896797,0,0,0,1,1,0,0,0,0,0
28.071693928226,0.0651923239788103,0,0,1,0,1,0,0,0,0,0
16.228986413205234,0.0569099916558426,0,0,0,1,1,0,0,0,0,0
19.226024029944416,0.0623001278146936,0,0,1,0,1,0,0,0,0,0
12.376186811776876,0.0605523564612505,0,1,0,0,1,0,0,0,0,0
